MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
000043b6d35721598e8bc43f8c354124,win8defender,1.1.13504.0,4.13.17134.228,1.237.607.0,0,7.0,0,146.0,36505.0,2.0,1.0,1,201,,27.0,267,251,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,0.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,244755.0,4.0,1.0,62.0,,953869.0,HDD,465833.0,0,12288.0,Notebook,15.5,1366.0,768.0,Mobile,lion,260.0,10.0.17134.285,amd64,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,35.0,148,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,33123.0,1,0.0,0.0,0,0,0.0,0.0,11.0,0
000046e59c37136173428e560acbe3a2,win8defender,1.1.15200.1,4.18.1807.18075,1.275.511.0,0,7.0,0,,46669.0,2.0,1.0,1,141,60626.0,27.0,240,233,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,171476.0,2.0,5.0,2097.0,,476940.0,HDD,450063.0,0,2048.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.15063.1266,amd64,rs2_release,15063,1266,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,9.0,34,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,13190.0,1,,0.0,0,0,0.0,1.0,10.0,1
000048a73fb4b6a94cc169389208032d,win8defender,1.1.15200.1,4.18.1807.18075,1.275.482.0,0,7.0,0,,53447.0,1.0,1.0,1,68,162796.0,27.0,276,74,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,333466.0,4.0,5.0,2509.0,,244198.0,SSD,244096.0,1,16384.0,Desktop,27.0,1920.0,1200.0,Desktop,,4294967295.0,10.0.17134.1,amd64,rs4_release,17134,1,Core,CORE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Unknown,,168.0,33357.0,0,,0.0,1,0,0.0,0.0,12.0,1
00004a558a836aa7b6ca3a29ed4a0ac3,win8defender,1.1.15100.1,4.12.16299.15,1.273.1622.0,0,7.0,0,,16847.0,2.0,1.0,1,35,148234.0,27.0,45,60,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,2206.0,149738.0,4.0,1.0,48.0,,1907729.0,HDD,1891585.0,0,8192.0,Desktop,24.0,1600.0,900.0,Desktop,,4294967295.0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Core,CORE,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,93.0,17595.0,1,0.0,0.0,0,0,0.0,0.0,4.0,1
00005727315ca5f2846667ab415d7c5c,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1341.0,0,7.0,0,,53447.0,1.0,1.0,1,159,70124.0,,276,74,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,2668.0,3158.0,2.0,5.0,3211.0,,152627.0,UNKNOWN,98651.0,0,3072.0,Desktop,40.0,1920.0,1080.0,Desktop,,4294967295.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,UUPUpgrade,7.0,30,Notify,0,INVALID_LICENSE,Retail,,0.0,Retail,,628.0,18648.0,0,,0.0,0,0,0.0,0.0,11.0,0
00005c4f5d93f600a61b41581e5b66b2,win8defender,1.1.15200.1,4.18.1807.18075,1.275.249.0,0,7.0,0,,53447.0,1.0,1.0,1,107,,27.0,138,134,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,228229.0,4.0,5.0,2620.0,,244198.0,SSD,32768.0,0,16384.0,Desktop,27.0,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,20.0,83,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,34322.0,0,,0.0,0,0,0.0,1.0,1.0,1
00005c68016eab19fb33bdaa8a1d8bb7,win8defender,1.1.15100.1,4.18.1807.18075,1.273.781.0,0,7.0,0,,46112.0,2.0,1.0,1,160,33804.0,27.0,204,170,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189454.0,4.0,5.0,2373.0,,476940.0,HDD,476323.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,Upgrade,25.0,115,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,556.0,63555.0,1,0.0,0.0,0,0,0.0,0.0,3.0,0
000060ec6113f25f078e79eb48983b7c,win8defender,1.1.15100.1,4.18.1806.18062,1.273.1273.0,0,7.0,0,,53447.0,1.0,1.0,1,129,15591.0,,277,75,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,,1.0,1.0,Notebook,Windows.Desktop,4490.0,306796.0,4.0,5.0,2523.0,,610480.0,HDD,590208.0,0,6144.0,Notebook,15.6,1366.0,768.0,Mobile,,0.0,10.0.15063.850,amd64,rs2_release,15063,850,Core,CORE,Upgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,556.0,56968.0,0,,0.0,0,0,0.0,1.0,3.0,1
000061de7b3f42019db90eeb120ac3ac,win8defender,1.1.14800.3,4.14.17639.18041,1.267.1242.0,0,7.0,0,,7945.0,2.0,1.0,1,44,16668.0,11.0,57,218,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171319.0,2.0,5.0,1998.0,,953869.0,HDD,908188.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,9.0,34,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,628.0,8787.0,1,0.0,0.0,0,0,0.0,0.0,10.0,0
000064a54c1de244733828608b9ab915,win8defender,1.1.15000.2,4.18.1806.18062,1.271.795.0,0,7.0,0,,53447.0,1.0,1.0,1,43,27747.0,27.0,53,42,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,AllInOne,Windows.Desktop,2668.0,209851.0,2.0,5.0,1931.0,,476940.0,HDD,100000.0,0,4096.0,AllinOne,21.7,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,37.0,158,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Unknown,,628.0,49989.0,1,,0.0,0,0,0.0,1.0,7.0,0
0000665576f3439c9c1db30d878a821e,win8defender,1.1.15200.1,4.10.209.0,1.275.300.0,0,7.0,0,,53447.0,1.0,1.0,1,171,131212.0,27.0,211,182,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19067.amd64fre.winblue_ltsb_escrow.180619-2033,Home,1.0,0,,0.0,333.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189996.0,4.0,5.0,2523.0,,476940.0,HDD,205240.0,0,6144.0,Notebook,17.3,1600.0,900.0,Mobile,lion,0.0,10.0.10586.545,amd64,th2_release,10586,545,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,29.0,125,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,556.0,64575.0,0,0.0,0.0,0,0,0.0,0.0,3.0,1
000069097eaa0e375996f266eead5f5e,win8defender,1.1.15100.1,4.18.1807.18075,1.273.894.0,0,7.0,0,,53447.0,1.0,1.0,1,207,111352.0,27.0,277,75,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,331930.0,4.0,5.0,2527.0,,238475.0,SSD,229730.0,0,8192.0,Portable,14.0,1600.0,900.0,Mobile,li-i,0.0,10.0.15063.1206,amd64,rs2_release,15063,1206,Core,CORE,Update,8.0,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,355.0,20317.0,0,0.0,0.0,0,0,0.0,0.0,13.0,1
000069a13daa47d692172005ca950bec,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1124.0,0,7.0,0,,53447.0,1.0,1.0,1,15,9402.0,,17,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,Off,1.0,1.0,Notebook,Windows.Desktop,2206.0,249458.0,4.0,5.0,2280.0,,114473.0,SSD,78126.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,7.0,30,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,500.0,15478.0,0,,0.0,0,0,0.0,0.0,3.0,1
00006afce4e8cea4e613aa6e1df75373,win8defender,1.1.15100.1,4.18.1807.18075,1.273.851.0,0,7.0,0,,53447.0,1.0,1.0,1,203,,18.0,255,46,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,257662.0,4.0,5.0,2523.0,,476940.0,HDD,307285.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,IBSClean,39.0,160,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,42172.0,1,,0.0,0,0,0.0,1.0,7.0,1
00006cc3d2853283ab5cac205c187bc4,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1034.0,0,7.0,0,,53447.0,1.0,1.0,1,201,15590.0,27.0,267,251,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,1.0,0,,0.0,108.0,,1.0,1.0,Notebook,Windows.Desktop,4730.0,300467.0,4.0,1.0,128.0,,715404.0,HDD,404243.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,4294967294.0,10.0.15063.1206,amd64,rs2_release,15063,1206,Professional,PROFESSIONAL,IBSClean,35.0,148,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,556.0,7145.0,1,,0.0,0,0,0.0,1.0,11.0,1
00006f65a3ed72af6a8b3e4005044e90,win8defender,1.1.14104.0,4.12.16299.15,1.251.42.0,0,7.0,0,239.0,47238.0,2.0,1.0,1,203,70034.0,18.0,255,46,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,,111.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,328312.0,8.0,5.0,2737.0,,122104.0,SSD,121027.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.16299.15,amd64,rs3_release,16299,15,Core,CORE,Other,39.0,160,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,69714.0,1,,0.0,0,0,0.0,0.0,7.0,0
0000714f389b8a3638597ee69b655e38,win8defender,1.1.14600.4,4.9.10586.494,1.263.469.0,0,7.0,0,,53447.0,1.0,1.0,1,89,66956.0,,120,118,windows10,x64,10.0.0.0,10586,768,th2,10586.545.amd64fre.th2_release.160802-1857,Home,1.0,0,,,82.0,ExistsNotSet,1.0,1.0,Convertible,Windows.Desktop,2206.0,244535.0,2.0,5.0,1984.0,,476940.0,HDD,453385.0,0,4096.0,Notebook,11.6,1366.0,768.0,Mobile,lion,0.0,10.0.10586.545,amd64,th2_release,10586,545,Core,CORE,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,554.0,33075.0,1,0.0,0.0,1,0,0.0,0.0,1.0,1
000072b66474760a81df6456795aad33,win8defender,1.1.15100.1,4.18.1806.18062,1.273.371.0,0,7.0,0,,41571.0,2.0,1.0,1,3,69164.0,,276,74,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,0.0,1.0,Notebook,Windows.Desktop,2206.0,245056.0,4.0,1.0,39.0,,953869.0,HDD,952342.0,0,8192.0,Notebook,17.3,1680.0,1050.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,554.0,33133.0,1,,0.0,0,0,0.0,0.0,11.0,1
0000741c95673865b8783d888627d77b,win8defender,1.1.15200.1,4.10.209.0,1.275.1414.0,0,7.0,0,,22917.0,2.0,2.0,1,108,2020.0,,277,75,windows8,x64,6.3.0.0,9600,256,windows8.1,9600.19125.amd64fre.winblue_ltsb.180812-0703,Pro,1.0,0,,0.0,333.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,2206.0,241010.0,8.0,5.0,2962.0,,1907729.0,HDD,257050.0,0,8192.0,LowProfileDesktop,,,,Desktop,,,10.0.10586.14,amd64,th2_release,10586,14,Professional,PROFESSIONAL,Update,,31,FullAuto,0,IS_GENUINE,Retail,,,Retail,0.0,500.0,42630.0,0,0.0,0.0,0,0,0.0,0.0,11.0,0
0000788079125a72c3b3d8eff30d3f75,win8defender,1.1.15200.1,4.18.1807.18075,1.275.112.0,0,7.0,0,,53447.0,1.0,1.0,1,55,130897.0,27.0,75,221,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,111.0,,1.0,1.0,Notebook,Windows.Desktop,666.0,264562.0,8.0,5.0,2890.0,,239372.0,SSD,119962.0,0,16384.0,Notebook,15.4,1680.0,1050.0,Mobile,,0.0,10.0.16299.248,amd64,rs3_release,16299,248,Professional,PROFESSIONAL,IBSClean,9.0,34,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,,,0,,0.0,0,0,0.0,1.0,10.0,0
000079a261a28c51c4ae8393c7fd97e8,win8defender,1.1.15000.2,4.10.14393.1593,1.271.613.0,0,7.0,0,,53447.0,1.0,1.0,1,195,109609.0,,277,75,windows10,x64,10.0.0.0,14393,256,rs1,14393.1593.amd64fre.rs1_release.170731-1934,Pro,1.0,0,,0.0,103.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,250107.0,4.0,5.0,2865.0,,305245.0,HDD,51002.0,0,4096.0,Notebook,14.0,1366.0,768.0,Mobile,lion,0.0,10.0.14393.1593,amd64,rs1_release,14393,1593,Professional,PROFESSIONAL,Update,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,500.0,14728.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0
000079e9300ce84a22df348cd25e1d60,win8defender,1.1.15200.1,4.18.1807.18075,1.275.445.0,0,7.0,0,,49480.0,2.0,1.0,1,214,,18.0,277,75,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189406.0,4.0,5.0,2382.0,,476940.0,HDD,239814.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.14393.2189,amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63448.0,1,,0.0,0,0,0.0,0.0,1.0,1
00007a195c29a781fe18cc61a9f3a50b,win8defender,1.1.13804.0,4.13.17134.228,1.245.492.0,0,7.0,0,1910.0,41571.0,2.0,1.0,1,148,87903.0,,185,228,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,,137.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,1443.0,256585.0,4.0,5.0,2321.0,,476940.0,HDD,461873.0,0,8192.0,Portable,15.3,1280.0,720.0,Mobile,lion,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,0.0,0.0,Retail,0.0,355.0,19973.0,1,0.0,0.0,0,0,0.0,0.0,10.0,1
00007a70254b648e445a6e1937ab3efb,win8defender,1.1.15200.1,4.18.1807.18075,1.275.795.0,0,7.0,0,,53447.0,1.0,1.0,1,100,167.0,,277,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2206.0,248045.0,8.0,5.0,2877.0,,238475.0,UNKNOWN,78845.0,0,6144.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.254,amd64,rs4_release,17134,254,Professional,PROFESSIONAL,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Volume:GVLK,,0.0,Retail,,554.0,33116.0,0,,0.0,0,0,0.0,0.0,11.0,1
00007b97fb212999b23bf4a2851313f1,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1231.0,0,7.0,0,,53447.0,1.0,1.0,1,16,131181.0,,277,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,103830.0,4.0,5.0,2297.0,,114473.0,SSD,113858.0,0,6144.0,Notebook,14.0,1366.0,768.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,37145.0,0,,0.0,0,0,0.0,0.0,3.0,0
000084a47878a731d8c0c421b9efc835,win8defender,1.1.14104.0,4.12.16299.15,1.251.42.0,0,7.0,0,1161.0,47238.0,2.0,1.0,1,93,135069.0,,119,64,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,,117.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,241876.0,4.0,5.0,2405.0,,953869.0,HDD,935873.0,0,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33142.0,1,,0.0,0,0,0.0,0.0,8.0,1
0000870bccbcf600c7252517b1d39234,win8defender,1.1.14306.0,4.13.17134.1,1.257.902.0,0,7.0,0,1910.0,7945.0,2.0,1.0,1,155,82373.0,18.0,240,233,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,1980.0,223918.0,2.0,5.0,1957.0,,152627.0,Unspecified,151664.0,0,2048.0,Desktop,20.0,1600.0,900.0,Desktop,,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,,168.0,33264.0,0,,0.0,0,0,0.0,0.0,10.0,0
000088920334d5c05034383567da0ee3,win8defender,1.1.15200.1,4.10.209.0,1.275.288.0,0,7.0,0,,53447.0,1.0,1.0,1,178,136271.0,27.0,230,71,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19000.amd64fre.winblue_ltsb.180410-0600,Home,1.0,0,,0.0,323.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2206.0,244631.0,4.0,5.0,2525.0,,476940.0,HDD,450687.0,0,4096.0,Notebook,14.0,1366.0,768.0,Mobile,lion,0.0,10.0.10586.545,amd64,th2_release,10586,545,Core,CORE,Update,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,554.0,33076.0,1,0.0,0.0,0,0,0.0,0.0,1.0,0
00008e8686cffcb475d43646a3aeba26,win8defender,1.1.15100.1,4.18.1807.18075,1.273.912.0,0,7.0,0,,53447.0,1.0,1.0,1,12,142656.0,27.0,277,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,1443.0,275893.0,4.0,5.0,2610.0,,476940.0,HDD,476373.0,0,16384.0,SpaceSaving,32.0,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,19970.0,0,,0.0,0,0,0.0,0.0,2.0,0
00008f5ffaf2a82e2ba75dd31d011c2c,win8defender,1.1.15200.1,4.9.10586.0,1.275.30.0,0,7.0,0,,53447.0,1.0,1.0,1,190,,18.0,253,17,windows10,x64,10.0.0.0,10586,256,th2,10586.420.amd64fre.th2_release_sec.160527-1834,Pro,1.0,0,,0.0,78.0,ExistsNotSet,0.0,1.0,Notebook,Windows.Desktop,1443.0,256685.0,4.0,5.0,3063.0,,953869.0,HDD,149500.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,,10.0.10586.420,amd64,th2_release,10586,420,Professional,PROFESSIONAL,IBSClean,1.0,5,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0.0,Retail,,355.0,4351.0,0,,0.0,0,0,0.0,1.0,11.0,1
000090720df1dd004c5cf6cd1c615643,win8defender,1.1.15200.1,4.18.1807.18075,1.275.98.0,0,7.0,0,,53447.0,1.0,1.0,1,9,91549.0,27.0,10,214,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,1980.0,317708.0,4.0,5.0,2316.0,,610480.0,Unspecified,609143.0,0,4096.0,Desktop,19.1,1600.0,900.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,10.0,35,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,33264.0,0,0.0,0.0,0,0,0.0,0.0,10.0,1
000090ae289915e1fc378bcd1522bd86,win8defender,1.1.15000.1,4.11.15063.0,1.269.1420.0,0,7.0,0,,46413.0,2.0,1.0,1,95,,27.0,277,75,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,105.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,318782.0,8.0,5.0,2737.0,,244198.0,SSD,243121.0,0,8192.0,Notebook,13.9,1920.0,1080.0,Mobile,,1.0,10.0.15063.250,amd64,rs2_release,15063,250,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,62383.0,1,,0.0,0,0,1.0,0.0,11.0,1
000090c74b057a93e59e7a700c00ea00,win8defender,1.1.13407.0,4.9.10586.589,1.235.1997.0,0,7.0,0,788.0,53447.0,1.0,1.0,1,107,,18.0,277,75,windows10,x86,10.0.0.0,10586,768,th2,10586.589.x86fre.th2_release.160906-1759,Home,1.0,0,,,84.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,1434.0,202067.0,4.0,5.0,1914.0,,29600.0,SSD,17188.0,0,2048.0,Desktop,8.0,1200.0,1920.0,Slate,lion,62777.0,10.0.10586.589,x86,th2_release,10586,589,Core,CORE,Other,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,142.0,12459.0,0,0.0,0.0,1,0,1.0,0.0,1.0,0
000092dc20852e46e6806fcbd46ee50b,win8defender,1.1.14104.0,4.12.16299.15,1.251.42.0,0,7.0,0,2064.0,53447.0,1.0,1.0,1,43,28500.0,27.0,53,42,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,,111.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,275364.0,8.0,5.0,2746.0,,122104.0,SSD,120841.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,Reset,37.0,158,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,93.0,32998.0,1,,0.0,0,0,0.0,,,0
